"id";"wind_direction";"spot";"wind_speed";"fact_shape";"date";"description";"wide_probability";"barrel_probability";"closing_probability";"lineup_probability";"period";"swell_direction";"swell_size"
407;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-05-11 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00003/0,00026 = 0,11557P(Cavado|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00001/0,00026 = 0,02435P(Alinhado|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00001/0,00026 = 0,03392P(Onda gorda|<Deck Salva Vidas, Sudeste, Vento Muito Fresco, 7, Leste, Meio a um metro>) = 0,00021/0,00026 = 0,82617";0.8261658302669133;0.024345512926480618;0.11556639274761744;0.033922264058988634;"5.4";"Norte";"Meio a um metro"
408;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Fechando";"2020-05-11 09:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00001/0,00010 = 0,09038P(Cavado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,04305P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,00000P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 5, Norte, Meio a um metro>) = 0,00008/0,00010 = 0,86657";0.8665746529548385;0.04304595146306485;0.09037939558209666;0.0;"5.6";"Norte";"Meio a um metro"
409;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Fechando";"2020-05-11 12:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00003/0,00014 = 0,19993P(Cavado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00014 = 0,03809P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00014 = 0,00000P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00014 = 0,76198";0.7619840499545286;0.03808860516656003;0.19992734487891142;0.0;"5.9";"Norte";"Meio a um metro"
410;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Fechando";"2020-05-11 15:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00003/0,00014 = 0,19993P(Cavado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00014 = 0,03809P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00014 = 0,00000P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00014 = 0,76198";0.7619840499545286;0.03808860516656003;0.19992734487891142;0.0;"6.2";"Nordeste";"Meio a um metro"
411;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-12 07:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00024/0,00143 = 0,16607P(Cavado|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00143 = 0,01424P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00143 = 0,01144P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00116/0,00143 = 0,80825";0.808250113163807;0.01424033087004213;0.16606779426439902;0.011441761701751827;"6.6";"Nordeste";"Meio a um metro"
412;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-12 09:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.6";"Nordeste";"Meio a um metro"
413;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-05-12 10:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.6";"Nordeste";"Meio a um metro"
414;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-12 12:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.6";"Nordeste";"Meio a um metro"
415;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-05-12 14:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.5";"Nordeste";"Meio a um metro"
416;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-12 15:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00024/0,00207 = 0,11390P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00005/0,00207 = 0,02364P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00003/0,00207 = 0,01319P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00176/0,00207 = 0,84927";0.8492729428566794;0.02363768490771704;0.11390026906821211;0.013189103167391358;"6.4";"Nordeste";"Meio a um metro"
417;"Sudeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-12 17:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00034/0,00194 = 0,17381P(Cavado|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00003/0,00194 = 0,01683P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00004/0,00194 = 0,02113P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00153/0,00194 = 0,78822";0.7882210627154135;0.01683326627524503;0.1738126668918036;0.021133004117537862;"6.3";"Nordeste";"Meio a um metro"
418;"Norte";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-13 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00005/0,00058 = 0,08305P(Cavado|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00000/0,00058 = 0,00563P(Alinhado|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00004/0,00058 = 0,07069P(Onda gorda|<Deck Salva Vidas, Sudeste, Vento Moderado, 6, Nordeste, Meio a um metro>) = 0,00049/0,00058 = 0,84063";0.8406270323766678;0.005630540920230165;0.08305487117730595;0.07068755552579618;"6.0";"Nordeste";"Flat"
419;"Norte";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-13 08:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00081 = 0,03864P(Cavado|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00000/0,00081 = 0,00356P(Alinhado|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00010/0,00081 = 0,11807P(Onda gorda|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00068/0,00081 = 0,83973";0.8397304164978434;0.003556363251376748;0.0386448942124318;0.11806832603834803;"6.0";"Nordeste";"Flat"
420;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Fechando";"2020-05-13 11:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00081 = 0,03864P(Cavado|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00000/0,00081 = 0,00356P(Alinhado|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00010/0,00081 = 0,11807P(Onda gorda|<Deck Salva Vidas, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00068/0,00081 = 0,83973";0.8397304164978434;0.003556363251376748;0.0386448942124318;0.11806832603834803;"6.0";"Nordeste";"Flat"
421;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-13 13:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00005/0,00077 = 0,06874P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00077 = 0,01184P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00025/0,00077 = 0,33096P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00045/0,00077 = 0,58846";0.588460648106398;0.011837970815135384;0.0687448631467754;0.33095651793169123;"6.0";"Nordeste";"Flat"
422;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-13 14:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00004/0,00064 = 0,05566P(Cavado|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00000/0,00064 = 0,00468P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00004/0,00064 = 0,05965P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Flat>) = 0,00056/0,00064 = 0,88001";0.8800147533818955;0.004678970850368407;0.05565649444188215;0.05964978132585392;"6.0";"Nordeste";"Meio a um metro"
423;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-05-13 16:00:00";"P(Fechando|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00024/0,00143 = 0,16607P(Cavado|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00143 = 0,01424P(Alinhado|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00143 = 0,01144P(Onda gorda|<Deck Salva Vidas, Noroeste, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00116/0,00143 = 0,80825";0.808250113163807;0.01424033087004213;0.16606779426439902;0.011441761701751827;"6.0";"Nordeste";"Meio a um metro"
424;"Sul";"Deck Salva Vidas";"Vento Muito Forte";"Onda gorda";"2020-05-14 07:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00122 = 0,14092P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00122 = 0,01807P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00122 = 0,02017P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00100/0,00122 = 0,82084";0.8208412971838722;0.018070439505148923;0.14092276133022397;0.020165501980754858;"6.6";"Nordeste";"Um a um metro e meio"
425;"Sul";"Deck Salva Vidas";"Vento Duro";"Onda gorda";"2020-05-14 09:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Cavado|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,33665P(Alinhado|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Onda gorda|<Deck Salva Vidas, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,66335";0.6633498852824498;0.3366501147175502;0.0;0.0;"7.3";"Nordeste";"Um a um metro e meio"
426;"Sul";"Deck Salva Vidas";"Vento Muito Forte";"Onda gorda";"2020-05-14 14:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Cavado|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Alinhado|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Onda gorda|<Deck Salva Vidas, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 1,00000";1.0;0.0;0.0;0.0;"7.9";"Nordeste";"Um a um metro e meio"
427;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-18 07:00:00";"P(Fechando|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Cavado|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00001 = 0,50081P(Alinhado|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Onda gorda|<Deck Salva Vidas, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00001 = 0,49919";0.4991882057454249;0.5008117942545751;0.0;0.0;"7.3";"Nordeste";"Flat"
428;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-18 09:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00003/0,00062 = 0,04042P(Cavado|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00000/0,00062 = 0,00345P(Alinhado|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00006/0,00062 = 0,10193P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00053/0,00062 = 0,85420";0.8542027475008599;0.0034538747577855288;0.04041822876227346;0.10192514897908109;"7.1";"Nordeste";"Flat"
429;"Sudoeste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-05-18 11:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00003/0,00062 = 0,04042P(Cavado|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00000/0,00062 = 0,00345P(Alinhado|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00006/0,00062 = 0,10193P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00053/0,00062 = 0,85420";0.8542027475008599;0.0034538747577855288;0.04041822876227346;0.10192514897908109;"7.9";"Nordeste";"Flat"
430;"Oeste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-05-19 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00002/0,00055 = 0,04052P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00001/0,00055 = 0,01815P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00031/0,00055 = 0,55658P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Fraco, 8, Nordeste, Flat>) = 0,00021/0,00055 = 0,38476";0.3847595174710824;0.018145415921448402;0.040519956321800825;0.5565751102856685;"14.1";"Leste";"Flat"
431;"Oeste";"Deck Salva Vidas";"Vento Fraco";"Onda gorda";"2020-05-19 11:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,17062P(Cavado|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,03488P(Alinhado|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,00000P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00002/0,00002 = 0,79449";0.7944930155325192;0.03488328891035564;0.1706236955571252;0.0;"14.4";"Leste";"Flat"
432;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Onda gorda";"2020-05-19 16:00:00";"P(Fechando|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,17062P(Cavado|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,03488P(Alinhado|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,00000P(Onda gorda|<Deck Salva Vidas, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00002/0,00002 = 0,79449";0.7944930155325192;0.03488328891035564;0.1706236955571252;0.0;"14.0";"Leste";"Flat"
433;"Norte";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-20 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Moderado, 14, Leste, Flat>) = 0,00002/0,00008 = 0,20681P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Moderado, 14, Leste, Flat>) = 0,00002/0,00008 = 0,18903P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Moderado, 14, Leste, Flat>) = 0,00000/0,00008 = 0,00000P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Moderado, 14, Leste, Flat>) = 0,00005/0,00008 = 0,60416";0.6041586889200307;0.18902688572537174;0.20681442535459763;0.0;"4.5";"Nordeste";"Flat"
434;"Norte";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-20 12:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00001/0,00042 = 0,01569P(Cavado|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00000/0,00042 = 0,00320P(Alinhado|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00003/0,00042 = 0,06038P(Onda gorda|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00039/0,00042 = 0,92073";0.9207304783429856;0.0031969057985281072;0.015693801197172685;0.06037881466131361;"4.8";"Nordeste";"Meio a um metro"
435;"Norte";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-20 15:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00004/0,00086 = 0,05125P(Cavado|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00001/0,00086 = 0,01065P(Alinhado|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00001/0,00086 = 0,01267P(Onda gorda|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00080/0,00086 = 0,92543";0.9254326436439247;0.01064770607356675;0.05124531768647245;0.012674332596036033;"5.0";"Nordeste";"Meio a um metro"
436;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Cavado";"2020-05-21 07:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00004/0,00086 = 0,05125P(Cavado|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00001/0,00086 = 0,01065P(Alinhado|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00001/0,00086 = 0,01267P(Onda gorda|<Deck Salva Vidas, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00080/0,00086 = 0,92543";0.9254326436439247;0.01064770607356675;0.05124531768647245;0.012674332596036033;"5.6";"Norte";"Meio a um metro"
437;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Fechando";"2020-05-21 09:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00012 = 0,14693P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,02713P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,00000P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00010/0,00012 = 0,82594";0.8259404592593133;0.02713049518747158;0.14692904555321512;0.0;"5.7";"Norte";"Meio a um metro"
438;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Onda gorda";"2020-05-21 12:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00012 = 0,14693P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,02713P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,00000P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00010/0,00012 = 0,82594";0.8259404592593133;0.02713049518747158;0.14692904555321512;0.0;"5.8";"Norte";"Meio a um metro"
439;"Norte";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-21 14:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00012 = 0,14693P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,02713P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,00000P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00010/0,00012 = 0,82594";0.8259404592593133;0.02713049518747158;0.14692904555321512;0.0;"5.9";"Norte";"Meio a um metro"
440;"Sudoeste";"Deck Salva Vidas";"Vento Fresco";"Onda gorda";"2020-05-21 16:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00012 = 0,12426P(Cavado|<Deck Salva Vidas, Norte, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,01487P(Alinhado|<Deck Salva Vidas, Norte, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00012 = 0,00000P(Onda gorda|<Deck Salva Vidas, Norte, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00012 = 0,86086";0.8608644242273478;0.014871963835201807;0.12426361193745045;0.0;"6.0";"Norte";"Meio a um metro"
441;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Fechando";"2020-05-22 07:00:00";"P(Fechando|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00003/0,00010 = 0,25297P(Cavado|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00010 = 0,05665P(Alinhado|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,00000P(Onda gorda|<Deck Salva Vidas, Sudoeste, Vento Fresco, 6, Norte, Meio a um metro>) = 0,00007/0,00010 = 0,69038";0.6903790179152858;0.05665193567745471;0.2529690464072595;0.0;"6.1";"Nordeste";"Meio a um metro"
442;"Norte";"Deck Salva Vidas";"Vento Fresco";"Cavado";"2020-05-22 08:00:00";"P(Fechando|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00122 = 0,14092P(Cavado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00122 = 0,01807P(Alinhado|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00122 = 0,02017P(Onda gorda|<Deck Salva Vidas, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00100/0,00122 = 0,82084";0.8208412971838722;0.018070439505148923;0.14092276133022397;0.020165501980754858;"6.2";"Nordeste";"Meio a um metro"
